month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
11,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.025
11,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.77084
11,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.55414
11,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.2792
11,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.01666
11,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.45
11,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.24585
11,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.06665
11,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.17914
11,16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.10416
11,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.495834
11,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.029167
11,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.02084
11,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.6125
11,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.625
11,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.725
11,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.82086
11,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.2792
11,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.5958
11,15,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.93335
11,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.525
11,17,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6125
11,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.775
11,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.95834
11,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.50833
11,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.8625
11,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.69586
11,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.70416
11,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.9083
11,14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.175
11,15,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.45416
11,16,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.15833
11,17,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.945835
11,18,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.008335
11,8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.2875
11,9,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.00418
11,10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.20416
11,11,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.025
11,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.1458
11,13,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6542
11,14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.85
11,15,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.63333
11,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.5875
11,17,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.329166
11,18,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.11667
11,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.76666
11,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.25836
11,10,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.19586
11,11,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.525
11,12,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.50836
11,13,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.4708
11,14,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.92917
11,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.52916
11,16,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.329166
11,17,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.17084
11,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.93332
11,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.82916
11,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.7792
11,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.4875
11,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.89166
11,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.4167
11,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.29584
11,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.87083
11,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.920834
11,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.45834
11,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.37082
11,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.9167
11,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.8875
11,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.44586
11,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.1583
11,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.4083
11,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0875
11,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6375
11,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25
11,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.25833
11,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.77917
11,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.6
11,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.94165
11,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.23334
11,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.94586
11,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.3542
11,14,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.75418
11,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.1125
11,16,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.933334
11,17,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.19583
11,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.69168
11,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.17084
11,10,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.00415
11,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.32916
11,12,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.95416
11,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.7792
11,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.82916
11,15,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.975
11,16,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8125
11,17,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.70416
11,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.9
11,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.42914
11,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.92084
11,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0833
11,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.69794
11,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.48334
11,14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.39584
11,15,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.5875
11,16,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.191666
11,17,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.1875
11,8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.1875
11,9,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.5875
11,10,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.04166
11,11,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.10416
11,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.2875
11,13,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.82916
11,14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.74167
11,15,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.81667
11,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.341667
11,17,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.43333
11,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.82083
11,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.69586
11,10,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.6458
11,11,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.37915
11,12,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.9083
11,13,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.5917
11,14,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.86667
11,15,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.2
11,16,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.433334
11,17,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.89166
11,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.17917
11,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.2708
11,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.12915
11,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.625
11,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.4
11,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.7708
11,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.66666
11,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.65
11,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.920834
11,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.05
11,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.52917
11,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.56665
11,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.2833
11,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.80835
11,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.975
11,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0625
11,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.8
11,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.49167
11,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9791665
11,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,24,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.49583
11,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.45834
11,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.7625
11,10,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.14166
11,11,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.2375
11,12,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.875
11,13,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.17917
