month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation,occupant_count,indoor_dry_bulb_temperature_cooling_set_point,indoor_dry_bulb_temperature_heating_set_point,hvac_mode
4,11,0,1,0.0,0.0,0.0,0.205,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0
4,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,0
4,13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,0.0,0.0,0
4,14,0,1,0.0,0.0,0.0,0.111,0.0,0.0,0.0,298.0,0.0,0.0,0.0,0
4,15,0,1,0.0,0.0,0.0,0.323,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0
4,16,0,1,0.0,0.0,0.0,0.225,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0
4,17,0,1,0.0,0.0,0.0,0.305,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0
4,18,0,1,0.0,0.0,0.0,0.43,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0
4,19,0,1,0.0,0.0,0.0,0.517,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0
4,20,0,1,0.0,0.0,0.0,0.5825,0.0,0.0,0.0,35.5,0.0,0.0,0.0,0
4,21,0,1,0.0,0.0,0.0,0.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,0,1,0.0,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,0,1,0.0,0.0,0.0,0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,0,1,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,1,1,0.0,0.0,0.0,0.5750333000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,1,1,0.0,0.0,0.0,0.6169669999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,1,1,0.0,0.0,0.0,0.587967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,1,1,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,1,1,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,1,1,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,1,1,0.0,0.0,0.0,0.49,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0
4,9,1,1,0.0,0.0,0.0,0.223,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0
4,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,0.0,0.0,0
4,11,1,1,0.0,0.0,0.0,0.175,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0
4,12,1,1,0.0,0.0,0.0,0.133,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0
4,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0
4,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0
4,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0
4,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0
4,17,1,1,0.0,0.0,0.0,0.12195,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0
4,18,1,1,0.0,0.0,0.0,0.286,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0
4,19,1,1,0.0,0.0,0.0,0.433,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0
4,20,1,1,0.0,0.0,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,21,1,1,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,1,1,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,1,1,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,1,1,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,2,1,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,2,1,0.0,0.0,0.0,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,2,1,0.0,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,2,1,0.0,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,2,1,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,2,1,0.0,0.0,0.0,0.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,2,1,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,2,1,0.0,0.0,0.0,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,9,2,1,0.0,0.0,0.0,0.587,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0
4,10,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0
4,11,2,1,0.0,0.0,0.0,0.099,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0
4,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0
4,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,0.0,0
4,14,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0
4,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.0,0.0,0.0,0
4,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0
4,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0.0,0.0,0.0,0
4,18,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0
4,19,2,1,0.0,0.0,0.0,0.11087000000000001,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0
4,20,2,1,0.0,0.0,0.0,0.46932,0.0,0.0,0.0,52.5,0.0,0.0,0.0,0
4,21,2,1,0.0,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,2,1,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,2,1,0.0,0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,2,1,0.0,0.0,0.0,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,3,1,0.0,0.0,0.0,0.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,3,1,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,3,1,0.0,0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,3,1,0.0,0.0,0.0,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,3,1,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,3,1,0.0,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,3,1,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,3,1,0.0,0.0,0.0,0.5085,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0
4,9,3,1,0.0,0.0,0.0,0.309,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0
4,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0
4,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,0.0,0.0,0.0,0
4,12,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,0.0,0.0,0
4,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0
4,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0
4,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,0.0,0.0,0
4,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,0.0,0.0,0
4,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0
4,18,3,1,0.0,0.0,0.0,0.252,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0
4,19,3,1,0.0,0.0,0.0,0.353,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0
4,20,3,1,0.0,0.0,0.0,0.4645,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0
4,21,3,1,0.0,0.0,0.0,0.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,3,1,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,3,1,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,3,1,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,4,1,0.0,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,4,1,0.0,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,4,1,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,4,1,0.0,0.0,0.0,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,4,1,0.0,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,4,1,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,4,1,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,4,1,0.0,0.0,0.0,0.45,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0
4,9,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0
4,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0
4,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,0.0,0.0,0.0,0
4,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.0,0.0,0.0,0.0,0
4,13,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.0,0.0,0.0,0.0,0
4,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0
4,15,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,0.0,0.0,0.0,0
4,16,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0
4,17,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0
4,18,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,0.0,0
4,19,4,1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0
4,20,4,1,0.0,0.0,0.0,0.3905,0.0,0.0,0.0,98.5,0.0,0.0,0.0,0
4,21,4,1,0.0,0.0,0.0,0.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,4,1,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,4,1,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,4,1,0.0,0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,5,1,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,5,1,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,5,1,0.0,0.0,0.0,0.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,5,1,0.0,0.0,0.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,5,1,0.0,0.0,0.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,5,1,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,5,1,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,5,1,0.0,0.0,0.0,0.4855,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0
4,9,5,1,0.0,0.0,0.0,0.067,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0
4,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0
4,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0,0.0,0
4,12,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0,0.0,0
4,13,5,1,0.0,0.0,0.0,0.00658,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0
4,14,5,1,0.0,0.0,0.0,0.003,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0
4,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0
4,16,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0
4,17,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0
4,18,5,1,0.0,0.0,0.0,0.235,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0
4,19,5,1,0.0,0.0,0.0,0.304,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0
4,20,5,1,0.0,0.0,0.0,0.4395,0.0,0.0,0.0,70.5,0.0,0.0,0.0,0
4,21,5,1,0.0,0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,5,1,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,5,1,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,5,1,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,6,1,0.0,0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,6,1,0.0,0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,6,1,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,6,1,0.0,0.0,0.0,0.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,6,1,0.0,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,6,1,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,6,1,0.0,0.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,6,1,0.0,0.0,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,9,6,1,0.0,0.0,0.0,0.5185,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0
4,10,6,1,0.0,0.0,0.0,0.4235,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0
4,11,6,1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0
4,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0
4,13,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0
4,14,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0
4,15,6,1,0.0,0.0,0.0,0.030983,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0
4,16,6,1,0.0,0.0,0.0,0.21,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0
4,17,6,1,0.0,0.0,0.0,0.198,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0
4,18,6,1,0.0,0.0,0.0,0.171,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0
4,19,6,1,0.0,0.0,0.0,0.248,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0
4,20,6,1,0.0,0.0,0.0,0.412,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0
4,21,6,1,0.0,0.0,0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,6,1,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,6,1,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,6,1,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,0,1,0.0,0.0,0.0,0.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,0,1,0.0,0.0,0.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,0,1,0.0,0.0,0.0,0.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,0,1,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,0,1,0.0,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,0,1,0.0,0.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,0,1,0.0,0.0,0.0,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,0,1,0.0,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,9,0,1,0.0,0.0,0.0,0.339,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0
4,10,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,0
4,11,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,0
4,12,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,0.0,0.0,0.0,0
4,13,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0,0.0,0.0,0.0,0
4,14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,0.0,0.0,0.0,0
4,15,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,0
4,16,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,0.0,0.0,0.0,0
4,17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0
4,18,0,1,0.0,0.0,0.0,0.16573,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0
4,19,0,1,0.0,0.0,0.0,0.30283,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0
4,20,0,1,0.0,0.0,0.0,0.45,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0
4,21,0,1,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,0,1,0.0,0.0,0.0,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,0,1,0.0,0.0,0.0,0.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,0,1,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,1,1,0.0,0.0,0.0,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,1,1,0.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,1,1,0.0,0.0,0.0,0.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,1,1,0.0,0.0,0.0,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,1,1,0.0,0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,1,1,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,1,1,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,1,1,0.0,0.0,0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,9,1,1,0.0,0.0,0.0,0.44,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0
4,10,1,1,0.0,0.0,0.0,0.362,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0
4,11,1,1,0.0,0.0,0.0,0.256,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0
4,12,1,1,0.0,0.0,0.0,0.153,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0
4,13,1,1,0.0,0.0,0.0,0.303,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0
4,14,1,1,0.0,0.0,0.0,0.174,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0
4,15,1,1,0.0,0.0,0.0,0.278,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0
4,16,1,1,0.0,0.0,0.0,0.132,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0
4,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0,0.0,0
4,18,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0
4,19,1,1,0.0,0.0,0.0,0.172,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0
4,20,1,1,0.0,0.0,0.0,0.449983,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0
4,21,1,1,0.0,0.0,0.0,0.57385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,1,1,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,1,1,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,1,1,0.0,0.0,0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,2,1,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,2,1,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,2,1,0.0,0.0,0.0,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,2,1,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,2,1,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,2,1,0.0,0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,2,1,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,2,1,0.0,0.0,0.0,0.409,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0
4,9,2,1,0.0,0.0,0.0,0.036,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0
4,10,2,1,0.0,0.0,0.0,0.259,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0
4,11,2,1,0.0,0.0,0.0,0.189,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0
4,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0
4,13,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,0.0,0.0,0
4,14,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0,0.0,0
4,15,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0
4,16,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0
4,17,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,0
4,18,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0
4,19,2,1,0.0,0.0,0.0,0.17185,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0
4,20,2,1,0.0,0.0,0.0,0.327,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0
4,21,2,1,0.0,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,2,1,0.0,0.0,0.0,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,2,1,0.0,0.0,0.0,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,3,1,0.0,0.0,0.0,0.51946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,2,3,1,0.0,0.0,0.0,0.5356000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,3,3,1,0.0,0.0,0.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,4,3,1,0.0,0.0,0.0,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,5,3,1,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,6,3,1,0.0,0.0,0.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,7,3,1,0.0,0.0,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,8,3,1,0.0,0.0,0.0,0.443,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0
4,9,3,1,0.0,0.0,0.0,0.183,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0
4,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.0,0.0,0
4,11,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.0,0.0,0.0,0.0,0
4,12,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,0.0,0.0,0.0,0
4,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.0,0.0,0.0,0.0,0
4,14,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,0.0,0.0,0.0,0
4,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,0.0,0.0,0.0,0
4,16,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,0
4,17,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0
4,18,3,1,0.0,0.0,0.0,0.169,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0
4,19,3,1,0.0,0.0,0.0,0.293,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0
4,20,3,1,0.0,0.0,0.0,0.389,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0
4,21,3,1,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,22,3,1,0.0,0.0,0.0,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,23,3,1,0.0,0.0,0.0,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,24,3,1,0.0,0.0,0.0,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,1,4,1,0.0,0.0,0.0,0.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
